antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'CME'}),"frozenset({'SEP_60', 'SEP_30', 'SF_M', 'SEP_10'})",0.5513196480938416,0.16715542521994134,0.10557184750733138,0.1914893617021277,1.145576707726764,0.01341577729809687,1.0300972372279673,0.28322440087146006
"frozenset({'CME', 'SEP_30', 'SF_M', 'SEP_100'})",frozenset({'SEP_10'}),0.06451612903225806,0.8973607038123167,0.06451612903225806,1.0,1.1143790849673203,0.006621890076624726,inf,0.10971786833855796
"frozenset({'CME', 'SEP_10', 'SF_M', 'SEP_100'})",frozenset({'SEP_30'}),0.06451612903225806,0.6510263929618768,0.06451612903225806,1.0,1.5360360360360361,0.02251442626052408,inf,0.37304075235109724
"frozenset({'CME', 'SEP_30', 'SF_M', 'SEP_10'})",frozenset({'SEP_100'}),0.1466275659824047,0.34017595307917886,0.06451612903225806,0.43999999999999995,1.293448275862069,0.01463695702651336,1.1782572266443234,0.26585442049359576
"frozenset({'CME', 'SF_M', 'SEP_100'})","frozenset({'SEP_30', 'SEP_10'})",0.06451612903225806,0.6510263929618768,0.06451612903225806,1.0,1.5360360360360361,0.02251442626052408,inf,0.37304075235109724
"frozenset({'CME', 'SEP_30', 'SF_M'})","frozenset({'SEP_100', 'SEP_10'})",0.1466275659824047,0.34017595307917886,0.06451612903225806,0.43999999999999995,1.293448275862069,0.01463695702651336,1.1782572266443234,0.26585442049359576
frozenset({'CME'}),"frozenset({'SEP_100', 'SEP_30', 'SF_M', 'SEP_10'})",0.5513196480938416,0.10850439882697947,0.06451612903225806,0.11702127659574468,1.0784933870040254,0.004695522054333899,1.0096456206055895,0.16221033868092694
"frozenset({'CME', 'SEP_10', 'SF_M', 'SEP_100'})",frozenset({'SEP_60'}),0.06451612903225806,0.4809384164222874,0.06451612903225806,1.0,2.0792682926829267,0.03348784410178791,inf,0.5548589341692789
"frozenset({'SEP_60', 'CME', 'SF_M', 'SEP_100'})",frozenset({'SEP_10'}),0.06451612903225806,0.8973607038123167,0.06451612903225806,1.0,1.1143790849673203,0.006621890076624726,inf,0.10971786833855796
"frozenset({'SEP_60', 'CME', 'SEP_10', 'SF_M'})",frozenset({'SEP_100'}),0.10557184750733138,0.34017595307917886,0.06451612903225806,0.611111111111111,1.796455938697318,0.02860312518812188,1.6966904063678256,0.4956780923994039
"frozenset({'CME', 'SF_M', 'SEP_100'})","frozenset({'SEP_60', 'SEP_10'})",0.06451612903225806,0.4809384164222874,0.06451612903225806,1.0,2.0792682926829267,0.03348784410178791,inf,0.5548589341692789
"frozenset({'SEP_60', 'CME', 'SF_M'})","frozenset({'SEP_100', 'SEP_10'})",0.10557184750733138,0.34017595307917886,0.06451612903225806,0.611111111111111,1.796455938697318,0.02860312518812188,1.6966904063678256,0.4956780923994039
frozenset({'CME'}),"frozenset({'SEP_60', 'SEP_100', 'SEP_10', 'SF_M'})",0.5513196480938416,0.10850439882697947,0.06451612903225806,0.11702127659574468,1.0784933870040254,0.004695522054333899,1.0096456206055895,0.16221033868092694
"frozenset({'CME', 'SEP_30', 'SF_M', 'SEP_100'})",frozenset({'SEP_60'}),0.06451612903225806,0.4809384164222874,0.06451612903225806,1.0,2.0792682926829267,0.03348784410178791,inf,0.5548589341692789
"frozenset({'SEP_60', 'CME', 'SF_M', 'SEP_100'})",frozenset({'SEP_30'}),0.06451612903225806,0.6510263929618768,0.06451612903225806,1.0,1.5360360360360361,0.02251442626052408,inf,0.37304075235109724
"frozenset({'SEP_60', 'CME', 'SEP_30', 'SF_M'})",frozenset({'SEP_100'}),0.10557184750733138,0.34017595307917886,0.06451612903225806,0.611111111111111,1.796455938697318,0.02860312518812188,1.6966904063678256,0.4956780923994039
"frozenset({'CME', 'SF_M', 'SEP_100'})","frozenset({'SEP_60', 'SEP_30'})",0.06451612903225806,0.4809384164222874,0.06451612903225806,1.0,2.0792682926829267,0.03348784410178791,inf,0.5548589341692789
"frozenset({'CME', 'SEP_30', 'SF_M'})","frozenset({'SEP_60', 'SEP_100'})",0.1466275659824047,0.34017595307917886,0.06451612903225806,0.43999999999999995,1.293448275862069,0.01463695702651336,1.1782572266443234,0.26585442049359576
"frozenset({'SEP_60', 'CME', 'SF_M'})","frozenset({'SEP_100', 'SEP_30'})",0.10557184750733138,0.34017595307917886,0.06451612903225806,0.611111111111111,1.796455938697318,0.02860312518812188,1.6966904063678256,0.4956780923994039
frozenset({'CME'}),"frozenset({'SEP_60', 'SEP_100', 'SEP_30', 'SF_M'})",0.5513196480938416,0.10850439882697947,0.06451612903225806,0.11702127659574468,1.0784933870040254,0.004695522054333899,1.0096456206055895,0.16221033868092694
"frozenset({'SEP_100', 'SEP_30', 'SF_M', 'SEP_10'})",frozenset({'SEP_60'}),0.10850439882697947,0.4809384164222874,0.10850439882697947,1.0,2.0792682926829267,0.056320465080279665,inf,0.5822368421052632
"frozenset({'SEP_60', 'SEP_100', 'SEP_30', 'SF_M'})",frozenset({'SEP_10'}),0.10850439882697947,0.8973607038123167,0.10850439882697947,1.0,1.1143790849673203,0.011136815128868868,inf,0.1151315789473685
"frozenset({'SEP_60', 'SEP_100', 'SEP_10', 'SF_M'})",frozenset({'SEP_30'}),0.10850439882697947,0.6510263929618768,0.10850439882697947,1.0,1.5360360360360361,0.03786517143815413,inf,0.39144736842105265
"frozenset({'SEP_60', 'SEP_30', 'SF_M', 'SEP_10'})",frozenset({'SEP_100'}),0.16715542521994134,0.34017595307917886,0.10850439882697947,0.6491228070175439,1.9081972171808834,0.05164214274043052,1.8804985337243405,0.5714693566806244
"frozenset({'SEP_100', 'SEP_30', 'SF_M'})","frozenset({'SEP_60', 'SEP_10'})",0.10850439882697947,0.4809384164222874,0.10850439882697947,1.0,2.0792682926829267,0.056320465080279665,inf,0.5822368421052632
"frozenset({'SEP_100', 'SEP_10', 'SF_M'})","frozenset({'SEP_60', 'SEP_30'})",0.10850439882697947,0.4809384164222874,0.10850439882697947,1.0,2.0792682926829267,0.056320465080279665,inf,0.5822368421052632
"frozenset({'SEP_60', 'SEP_100', 'SF_M'})","frozenset({'SEP_30', 'SEP_10'})",0.10850439882697947,0.6510263929618768,0.10850439882697947,1.0,1.5360360360360361,0.03786517143815413,inf,0.39144736842105265
"frozenset({'SEP_30', 'SF_M', 'SEP_10'})","frozenset({'SEP_60', 'SEP_100'})",0.24633431085043989,0.34017595307917886,0.10850439882697947,0.44047619047619047,1.2948481116584565,0.02470738985732837,1.179259998752106,0.3021348196445473
"frozenset({'SEP_60', 'SEP_30', 'SF_M'})","frozenset({'SEP_100', 'SEP_10'})",0.16715542521994134,0.34017595307917886,0.10850439882697947,0.6491228070175439,1.9081972171808834,0.05164214274043052,1.8804985337243405,0.5714693566806244
"frozenset({'SEP_60', 'SEP_10', 'SF_M'})","frozenset({'SEP_100', 'SEP_30'})",0.16715542521994134,0.34017595307917886,0.10850439882697947,0.6491228070175439,1.9081972171808834,0.05164214274043052,1.8804985337243405,0.5714693566806244
"frozenset({'SEP_100', 'SF_M'})","frozenset({'SEP_60', 'SEP_30', 'SEP_10'})",0.10850439882697947,0.4809384164222874,0.10850439882697947,1.0,2.0792682926829267,0.056320465080279665,inf,0.5822368421052632
"frozenset({'SEP_30', 'SF_M'})","frozenset({'SEP_60', 'SEP_100', 'SEP_10'})",0.24633431085043989,0.34017595307917886,0.10850439882697947,0.44047619047619047,1.2948481116584565,0.02470738985732837,1.179259998752106,0.3021348196445473
"frozenset({'SEP_60', 'SF_M'})","frozenset({'SEP_100', 'SEP_30', 'SEP_10'})",0.16715542521994134,0.34017595307917886,0.10850439882697947,0.6491228070175439,1.9081972171808834,0.05164214274043052,1.8804985337243405,0.5714693566806244
"frozenset({'SF_X', 'CME', 'SEP_30', 'SEP_10'})",frozenset({'SEP_60'}),0.1378299120234604,0.4809384164222874,0.12903225806451613,0.9361702127659575,1.9465490399584846,0.06274455844032989,8.131964809384167,0.5640074211502782
"frozenset({'SEP_60', 'SF_X', 'CME', 'SEP_30'})",frozenset({'SEP_10'}),0.12903225806451613,0.8973607038123167,0.12903225806451613,1.0,1.1143790849673203,0.013243780153249451,inf,0.11784511784511781
"frozenset({'SEP_60', 'SF_X', 'CME', 'SEP_10'})",frozenset({'SEP_30'}),0.12903225806451613,0.6510263929618768,0.12903225806451613,1.0,1.5360360360360361,0.04502885252104816,inf,0.40067340067340074
"frozenset({'SF_X', 'CME', 'SEP_30'})","frozenset({'SEP_60', 'SEP_10'})",0.1378299120234604,0.4809384164222874,0.12903225806451613,0.9361702127659575,1.9465490399584846,0.06274455844032989,8.131964809384167,0.5640074211502782
"frozenset({'SF_X', 'CME', 'SEP_10'})","frozenset({'SEP_60', 'SEP_30'})",0.14076246334310852,0.4809384164222874,0.12903225806451613,0.9166666666666665,1.9059959349593492,0.06133418185258123,6.2287390029325405,0.5532112938256282
"frozenset({'SEP_60', 'SF_X', 'CME'})","frozenset({'SEP_30', 'SEP_10'})",0.12903225806451613,0.6510263929618768,0.12903225806451613,1.0,1.5360360360360361,0.04502885252104816,inf,0.40067340067340074
"frozenset({'SF_X', 'CME'})","frozenset({'SEP_60', 'SEP_30', 'SEP_10'})",0.15835777126099707,0.4809384164222874,0.12903225806451613,0.8148148148148148,1.694218608852755,0.05287192232608938,2.8029325513196475,0.48685460880582826
frozenset({'CME'}),"frozenset({'SEP_60', 'SF_X', 'SEP_30', 'SEP_10'})",0.5513196480938416,0.2287390029325513,0.12903225806451613,0.23404255319148937,1.0231860338243317,0.0029239514624057328,1.0069240795047247,0.05050505050505065
frozenset({'SF_X'}),"frozenset({'SEP_60', 'CME', 'SEP_30', 'SEP_10'})",0.31378299120234604,0.2756598240469208,0.12903225806451613,0.411214953271028,1.491747862398091,0.042534893920760916,1.230228552809198,0.48038073038073037
"frozenset({'SF_X', 'CME', 'SEP_30', 'SEP_100'})",frozenset({'SEP_10'}),0.093841642228739,0.8973607038123167,0.093841642228739,1.0,1.1143790849673203,0.009631840111454154,inf,0.11326860841423954
"frozenset({'SF_X', 'CME', 'SEP_10', 'SEP_100'})",frozenset({'SEP_30'}),0.093841642228739,0.6510263929618768,0.093841642228739,1.0,1.5360360360360361,0.03274825637894411,inf,0.38511326860841427
"frozenset({'SF_X', 'CME', 'SEP_30', 'SEP_10'})",frozenset({'SEP_100'}),0.1378299120234604,0.34017595307917886,0.093841642228739,0.6808510638297873,2.001467351430668,0.04695522054333899,2.067448680351907,0.580357142857143
"frozenset({'SF_X', 'CME', 'SEP_100'})","frozenset({'SEP_30', 'SEP_10'})",0.093841642228739,0.6510263929618768,0.093841642228739,1.0,1.5360360360360361,0.03274825637894411,inf,0.38511326860841427
"frozenset({'SF_X', 'CME', 'SEP_30'})","frozenset({'SEP_100', 'SEP_10'})",0.1378299120234604,0.34017595307917886,0.093841642228739,0.6808510638297873,2.001467351430668,0.04695522054333899,2.067448680351907,0.580357142857143
"frozenset({'SF_X', 'CME', 'SEP_10'})","frozenset({'SEP_100', 'SEP_30'})",0.14076246334310852,0.34017595307917886,0.093841642228739,0.6666666666666666,1.9597701149425288,0.045957637103224085,1.9794721407624634,0.5699658703071672
"frozenset({'SF_X', 'CME'})","frozenset({'SEP_100', 'SEP_30', 'SEP_10'})",0.15835777126099707,0.34017595307917886,0.093841642228739,0.5925925925925926,1.7420178799489145,0.039972136462534724,1.6195681151692882,0.5060975609756098
frozenset({'SF_X'}),"frozenset({'SEP_10', 'CME', 'SEP_30', 'SEP_100'})",0.31378299120234604,0.17888563049853373,0.093841642228739,0.29906542056074764,1.6718247280527039,0.03771037400779147,1.1714565004887585,0.5856036324786323
"frozenset({'SF_X', 'CME', 'SEP_10', 'SEP_100'})",frozenset({'SEP_60'}),0.093841642228739,0.4809384164222874,0.093841642228739,1.0,2.0792682926829267,0.04870959142078241,inf,0.5728155339805826
"frozenset({'SEP_60', 'SF_X', 'CME', 'SEP_100'})",frozenset({'SEP_10'}),0.093841642228739,0.8973607038123167,0.093841642228739,1.0,1.1143790849673203,0.009631840111454154,inf,0.11326860841423954
"frozenset({'SEP_60', 'SF_X', 'CME', 'SEP_10'})",frozenset({'SEP_100'}),0.12903225806451613,0.34017595307917886,0.093841642228739,0.7272727272727273,2.137931034482759,0.04994797086368367,2.419354838709678,0.6111111111111112
"frozenset({'SF_X', 'CME', 'SEP_100'})","frozenset({'SEP_60', 'SEP_10'})",0.093841642228739,0.4809384164222874,0.093841642228739,1.0,2.0792682926829267,0.04870959142078241,inf,0.5728155339805826
"frozenset({'SF_X', 'CME', 'SEP_10'})","frozenset({'SEP_60', 'SEP_100'})",0.14076246334310852,0.34017595307917886,0.093841642228739,0.6666666666666666,1.9597701149425288,0.045957637103224085,1.9794721407624634,0.5699658703071672
"frozenset({'SEP_60', 'SF_X', 'CME'})","frozenset({'SEP_100', 'SEP_10'})",0.12903225806451613,0.34017595307917886,0.093841642228739,0.7272727272727273,2.137931034482759,0.04994797086368367,2.419354838709678,0.6111111111111112
"frozenset({'SF_X', 'CME'})","frozenset({'SEP_60', 'SEP_100', 'SEP_10'})",0.15835777126099707,0.34017595307917886,0.093841642228739,0.5925925925925926,1.7420178799489145,0.039972136462534724,1.6195681151692882,0.5060975609756098
frozenset({'SF_X'}),"frozenset({'SEP_60', 'CME', 'SEP_10', 'SEP_100'})",0.31378299120234604,0.17888563049853373,0.093841642228739,0.29906542056074764,1.6718247280527039,0.03771037400779147,1.1714565004887585,0.5856036324786323
"frozenset({'SF_X', 'CME', 'SEP_30', 'SEP_100'})",frozenset({'SEP_60'}),0.093841642228739,0.4809384164222874,0.093841642228739,1.0,2.0792682926829267,0.04870959142078241,inf,0.5728155339805826
"frozenset({'SEP_60', 'SF_X', 'CME', 'SEP_100'})",frozenset({'SEP_30'}),0.093841642228739,0.6510263929618768,0.093841642228739,1.0,1.5360360360360361,0.03274825637894411,inf,0.38511326860841427
"frozenset({'SEP_60', 'SF_X', 'CME', 'SEP_30'})",frozenset({'SEP_100'}),0.12903225806451613,0.34017595307917886,0.093841642228739,0.7272727272727273,2.137931034482759,0.04994797086368367,2.419354838709678,0.6111111111111112
"frozenset({'SF_X', 'CME', 'SEP_100'})","frozenset({'SEP_60', 'SEP_30'})",0.093841642228739,0.4809384164222874,0.093841642228739,1.0,2.0792682926829267,0.04870959142078241,inf,0.5728155339805826
"frozenset({'SF_X', 'CME', 'SEP_30'})","frozenset({'SEP_60', 'SEP_100'})",0.1378299120234604,0.34017595307917886,0.093841642228739,0.6808510638297873,2.001467351430668,0.04695522054333899,2.067448680351907,0.580357142857143
"frozenset({'SEP_60', 'SF_X', 'CME'})","frozenset({'SEP_100', 'SEP_30'})",0.12903225806451613,0.34017595307917886,0.093841642228739,0.7272727272727273,2.137931034482759,0.04994797086368367,2.419354838709678,0.6111111111111112
"frozenset({'SF_X', 'CME'})","frozenset({'SEP_60', 'SEP_100', 'SEP_30'})",0.15835777126099707,0.34017595307917886,0.093841642228739,0.5925925925925926,1.7420178799489145,0.039972136462534724,1.6195681151692882,0.5060975609756098
frozenset({'SF_X'}),"frozenset({'SEP_60', 'CME', 'SEP_30', 'SEP_100'})",0.31378299120234604,0.17888563049853373,0.093841642228739,0.29906542056074764,1.6718247280527039,0.03771037400779147,1.1714565004887585,0.5856036324786323
"frozenset({'SF_X', 'SEP_100', 'SEP_30', 'SEP_10'})",frozenset({'SEP_60'}),0.17595307917888564,0.4809384164222874,0.17595307917888564,1.0,2.0792682926829267,0.09133048391396703,inf,0.6298932384341638
"frozenset({'SEP_60', 'SF_X', 'SEP_100', 'SEP_30'})",frozenset({'SEP_10'}),0.17595307917888564,0.8973607038123167,0.17595307917888564,1.0,1.1143790849673203,0.018059700208976542,inf,0.12455516014234884
"frozenset({'SEP_60', 'SF_X', 'SEP_100', 'SEP_10'})",frozenset({'SEP_30'}),0.17595307917888564,0.6510263929618768,0.17595307917888564,1.0,1.5360360360360361,0.06140298071052021,inf,0.4234875444839858
"frozenset({'SEP_60', 'SF_X', 'SEP_30', 'SEP_10'})",frozenset({'SEP_100'}),0.2287390029325513,0.34017595307917886,0.17595307917888564,0.7692307692307693,2.261273209549072,0.0981415708499239,2.8592375366568925,0.7231939163498099
"frozenset({'SF_X', 'SEP_100', 'SEP_30'})","frozenset({'SEP_60', 'SEP_10'})",0.17595307917888564,0.4809384164222874,0.17595307917888564,1.0,2.0792682926829267,0.09133048391396703,inf,0.6298932384341638
"frozenset({'SF_X', 'SEP_100', 'SEP_10'})","frozenset({'SEP_60', 'SEP_30'})",0.17595307917888564,0.4809384164222874,0.17595307917888564,1.0,2.0792682926829267,0.09133048391396703,inf,0.6298932384341638
"frozenset({'SEP_60', 'SF_X', 'SEP_100'})","frozenset({'SEP_30', 'SEP_10'})",0.17595307917888564,0.6510263929618768,0.17595307917888564,1.0,1.5360360360360361,0.06140298071052021,inf,0.4234875444839858
"frozenset({'SF_X', 'SEP_30', 'SEP_10'})","frozenset({'SEP_60', 'SEP_100'})",0.26099706744868034,0.34017595307917886,0.17595307917888564,0.6741573033707866,1.9817900038744676,0.08716815300866007,2.0249772474466585,0.6703703703703704
"frozenset({'SEP_60', 'SF_X', 'SEP_30'})","frozenset({'SEP_100', 'SEP_10'})",0.2287390029325513,0.34017595307917886,0.17595307917888564,0.7692307692307693,2.261273209549072,0.0981415708499239,2.8592375366568925,0.7231939163498099
"frozenset({'SEP_60', 'SF_X', 'SEP_10'})","frozenset({'SEP_100', 'SEP_30'})",0.2287390029325513,0.34017595307917886,0.17595307917888564,0.7692307692307693,2.261273209549072,0.0981415708499239,2.8592375366568925,0.7231939163498099
"frozenset({'SF_X', 'SEP_100'})","frozenset({'SEP_60', 'SEP_30', 'SEP_10'})",0.17595307917888564,0.4809384164222874,0.17595307917888564,1.0,2.0792682926829267,0.09133048391396703,inf,0.6298932384341638
"frozenset({'SF_X', 'SEP_30'})","frozenset({'SEP_60', 'SEP_100', 'SEP_10'})",0.26099706744868034,0.34017595307917886,0.17595307917888564,0.6741573033707866,1.9817900038744676,0.08716815300866007,2.0249772474466585,0.6703703703703704
"frozenset({'SF_X', 'SEP_10'})","frozenset({'SEP_60', 'SEP_100', 'SEP_30'})",0.2961876832844575,0.34017595307917886,0.17595307917888564,0.594059405940594,1.7463298053943326,0.07519715172728134,1.625420213146413,0.6072222222222222
"frozenset({'SEP_60', 'SF_X'})","frozenset({'SEP_100', 'SEP_30', 'SEP_10'})",0.2287390029325513,0.34017595307917886,0.17595307917888564,0.7692307692307693,2.261273209549072,0.0981415708499239,2.8592375366568925,0.7231939163498099
frozenset({'SF_X'}),"frozenset({'SEP_60', 'SEP_100', 'SEP_30', 'SEP_10'})",0.31378299120234604,0.34017595307917886,0.17595307917888564,0.5607476635514019,1.648404769577828,0.06921165108659198,1.50215261745804,0.5732193732193733
"frozenset({'SEP_10', 'CME', 'SEP_30', 'SEP_100'})",frozenset({'SEP_60'}),0.17888563049853373,0.4809384164222874,0.17888563049853373,1.0,2.0792682926829267,0.09285265864586648,inf,0.6321428571428571
"frozenset({'SEP_60', 'CME', 'SEP_30', 'SEP_100'})",frozenset({'SEP_10'}),0.17888563049853373,0.8973607038123167,0.17888563049853373,1.0,1.1143790849673203,0.018360695212459477,inf,0.12500000000000003
"frozenset({'SEP_60', 'CME', 'SEP_10', 'SEP_100'})",frozenset({'SEP_30'}),0.17888563049853373,0.6510263929618768,0.17888563049853373,1.0,1.5360360360360361,0.06242636372236221,inf,0.425
"frozenset({'SEP_60', 'CME', 'SEP_30', 'SEP_10'})",frozenset({'SEP_100'}),0.2756598240469208,0.34017595307917886,0.17888563049853373,0.6489361702127661,1.9076485693323555,0.08511278712773371,1.8794988003199156,0.6568659985398555
"frozenset({'CME', 'SEP_30', 'SEP_100'})","frozenset({'SEP_60', 'SEP_10'})",0.17888563049853373,0.4809384164222874,0.17888563049853373,1.0,2.0792682926829267,0.09285265864586648,inf,0.6321428571428571
"frozenset({'CME', 'SEP_10', 'SEP_100'})","frozenset({'SEP_60', 'SEP_30'})",0.17888563049853373,0.4809384164222874,0.17888563049853373,1.0,2.0792682926829267,0.09285265864586648,inf,0.6321428571428571
"frozenset({'SEP_60', 'CME', 'SEP_100'})","frozenset({'SEP_30', 'SEP_10'})",0.17888563049853373,0.6510263929618768,0.17888563049853373,1.0,1.5360360360360361,0.06242636372236221,inf,0.425
"frozenset({'CME', 'SEP_30', 'SEP_10'})","frozenset({'SEP_60', 'SEP_100'})",0.3782991202346041,0.34017595307917886,0.17888563049853373,0.4728682170542636,1.3900695001336543,0.05019736672371242,1.2517250301880283,0.4513609650479434
"frozenset({'SEP_60', 'CME', 'SEP_30'})","frozenset({'SEP_100', 'SEP_10'})",0.2756598240469208,0.34017595307917886,0.17888563049853373,0.6489361702127661,1.9076485693323555,0.08511278712773371,1.8794988003199156,0.6568659985398555
"frozenset({'SEP_60', 'CME', 'SEP_10'})","frozenset({'SEP_100', 'SEP_30'})",0.2756598240469208,0.34017595307917886,0.17888563049853373,0.6489361702127661,1.9076485693323555,0.08511278712773371,1.8794988003199156,0.6568659985398555
"frozenset({'CME', 'SEP_100'})","frozenset({'SEP_60', 'SEP_30', 'SEP_10'})",0.17888563049853373,0.4809384164222874,0.17888563049853373,1.0,2.0792682926829267,0.09285265864586648,inf,0.6321428571428571
"frozenset({'CME', 'SEP_30'})","frozenset({'SEP_60', 'SEP_100', 'SEP_10'})",0.3782991202346041,0.34017595307917886,0.17888563049853373,0.4728682170542636,1.3900695001336543,0.05019736672371242,1.2517250301880283,0.4513609650479434
"frozenset({'CME', 'SEP_10'})","frozenset({'SEP_60', 'SEP_100', 'SEP_30'})",0.4662756598240469,0.34017595307917886,0.17888563049853373,0.3836477987421384,1.127792235957493,0.02026986352026558,1.0705308516368426,0.21230408935326986
"frozenset({'SEP_60', 'CME'})","frozenset({'SEP_100', 'SEP_30', 'SEP_10'})",0.2756598240469208,0.34017595307917886,0.17888563049853373,0.6489361702127661,1.9076485693323555,0.08511278712773371,1.8794988003199156,0.6568659985398555
"frozenset({'CME', 'SF_M', 'SEP_100', 'SEP_10', 'SEP_30'})",frozenset({'SEP_60'}),0.06451612903225806,0.4809384164222874,0.06451612903225806,1.0,2.0792682926829267,0.03348784410178791,inf,0.5548589341692789
"frozenset({'CME', 'SF_M', 'SEP_100', 'SEP_30', 'SEP_60'})",frozenset({'SEP_10'}),0.06451612903225806,0.8973607038123167,0.06451612903225806,1.0,1.1143790849673203,0.006621890076624726,inf,0.10971786833855796
"frozenset({'CME', 'SF_M', 'SEP_100', 'SEP_10', 'SEP_60'})",frozenset({'SEP_30'}),0.06451612903225806,0.6510263929618768,0.06451612903225806,1.0,1.5360360360360361,0.02251442626052408,inf,0.37304075235109724
"frozenset({'CME', 'SF_M', 'SEP_30', 'SEP_10', 'SEP_60'})",frozenset({'SEP_100'}),0.10557184750733138,0.34017595307917886,0.06451612903225806,0.611111111111111,1.796455938697318,0.02860312518812188,1.6966904063678256,0.4956780923994039
"frozenset({'CME', 'SEP_30', 'SF_M', 'SEP_100'})","frozenset({'SEP_60', 'SEP_10'})",0.06451612903225806,0.4809384164222874,0.06451612903225806,1.0,2.0792682926829267,0.03348784410178791,inf,0.5548589341692789
"frozenset({'CME', 'SEP_10', 'SF_M', 'SEP_100'})","frozenset({'SEP_60', 'SEP_30'})",0.06451612903225806,0.4809384164222874,0.06451612903225806,1.0,2.0792682926829267,0.03348784410178791,inf,0.5548589341692789
"frozenset({'SEP_60', 'CME', 'SF_M', 'SEP_100'})","frozenset({'SEP_30', 'SEP_10'})",0.06451612903225806,0.6510263929618768,0.06451612903225806,1.0,1.5360360360360361,0.02251442626052408,inf,0.37304075235109724
"frozenset({'CME', 'SEP_30', 'SF_M', 'SEP_10'})","frozenset({'SEP_60', 'SEP_100'})",0.1466275659824047,0.34017595307917886,0.06451612903225806,0.43999999999999995,1.293448275862069,0.01463695702651336,1.1782572266443234,0.26585442049359576
"frozenset({'SEP_60', 'CME', 'SEP_30', 'SF_M'})","frozenset({'SEP_100', 'SEP_10'})",0.10557184750733138,0.34017595307917886,0.06451612903225806,0.611111111111111,1.796455938697318,0.02860312518812188,1.6966904063678256,0.4956780923994039
"frozenset({'SEP_60', 'CME', 'SEP_10', 'SF_M'})","frozenset({'SEP_100', 'SEP_30'})",0.10557184750733138,0.34017595307917886,0.06451612903225806,0.611111111111111,1.796455938697318,0.02860312518812188,1.6966904063678256,0.4956780923994039
"frozenset({'CME', 'SF_M', 'SEP_100'})","frozenset({'SEP_60', 'SEP_30', 'SEP_10'})",0.06451612903225806,0.4809384164222874,0.06451612903225806,1.0,2.0792682926829267,0.03348784410178791,inf,0.5548589341692789
"frozenset({'CME', 'SEP_30', 'SF_M'})","frozenset({'SEP_60', 'SEP_100', 'SEP_10'})",0.1466275659824047,0.34017595307917886,0.06451612903225806,0.43999999999999995,1.293448275862069,0.01463695702651336,1.1782572266443234,0.26585442049359576
"frozenset({'SEP_60', 'CME', 'SF_M'})","frozenset({'SEP_100', 'SEP_30', 'SEP_10'})",0.10557184750733138,0.34017595307917886,0.06451612903225806,0.611111111111111,1.796455938697318,0.02860312518812188,1.6966904063678256,0.4956780923994039
frozenset({'CME'}),"frozenset({'SF_M', 'SEP_100', 'SEP_30', 'SEP_10', 'SEP_60'})",0.5513196480938416,0.10850439882697947,0.06451612903225806,0.11702127659574468,1.0784933870040254,0.004695522054333899,1.0096456206055895,0.16221033868092694
"frozenset({'CME', 'SEP_100', 'SEP_10', 'SEP_30', 'SF_X'})",frozenset({'SEP_60'}),0.093841642228739,0.4809384164222874,0.093841642228739,1.0,2.0792682926829267,0.04870959142078241,inf,0.5728155339805826
"frozenset({'CME', 'SEP_100', 'SEP_30', 'SEP_60', 'SF_X'})",frozenset({'SEP_10'}),0.093841642228739,0.8973607038123167,0.093841642228739,1.0,1.1143790849673203,0.009631840111454154,inf,0.11326860841423954
"frozenset({'CME', 'SEP_100', 'SEP_10', 'SEP_60', 'SF_X'})",frozenset({'SEP_30'}),0.093841642228739,0.6510263929618768,0.093841642228739,1.0,1.5360360360360361,0.03274825637894411,inf,0.38511326860841427
"frozenset({'CME', 'SEP_30', 'SEP_10', 'SEP_60', 'SF_X'})",frozenset({'SEP_100'}),0.12903225806451613,0.34017595307917886,0.093841642228739,0.7272727272727273,2.137931034482759,0.04994797086368367,2.419354838709678,0.6111111111111112
"frozenset({'SF_X', 'CME', 'SEP_30', 'SEP_100'})","frozenset({'SEP_60', 'SEP_10'})",0.093841642228739,0.4809384164222874,0.093841642228739,1.0,2.0792682926829267,0.04870959142078241,inf,0.5728155339805826
"frozenset({'SF_X', 'CME', 'SEP_10', 'SEP_100'})","frozenset({'SEP_60', 'SEP_30'})",0.093841642228739,0.4809384164222874,0.093841642228739,1.0,2.0792682926829267,0.04870959142078241,inf,0.5728155339805826
"frozenset({'SEP_60', 'SF_X', 'CME', 'SEP_100'})","frozenset({'SEP_30', 'SEP_10'})",0.093841642228739,0.6510263929618768,0.093841642228739,1.0,1.5360360360360361,0.03274825637894411,inf,0.38511326860841427
"frozenset({'SF_X', 'CME', 'SEP_30', 'SEP_10'})","frozenset({'SEP_60', 'SEP_100'})",0.1378299120234604,0.34017595307917886,0.093841642228739,0.6808510638297873,2.001467351430668,0.04695522054333899,2.067448680351907,0.580357142857143
"frozenset({'SEP_60', 'SF_X', 'CME', 'SEP_30'})","frozenset({'SEP_100', 'SEP_10'})",0.12903225806451613,0.34017595307917886,0.093841642228739,0.7272727272727273,2.137931034482759,0.04994797086368367,2.419354838709678,0.6111111111111112
